1633760820000,54826.19000000,54995.89000000,54821.85000000,54945.86000000,60.13490000,1633760879999,3302078.83077410,1079,54.74189000,3006219.74613600,0
1633760880000,54945.86000000,55100.00000000,54942.00000000,54990.51000000,383.03032000,1633760939999,21074835.78940710,6107,280.78186000,15447671.98461440,0
1633760940000,54990.51000000,55039.97000000,54973.64000000,55000.61000000,45.58292000,1633760999999,2507355.55107390,1339,19.68958000,1082994.98210910,0
1633761000000,55000.60000000,55100.00000000,55000.58000000,55056.24000000,81.88420000,1633761059999,4508598.43436130,1881,46.46203000,2558058.41736570,0
1633761060000,55056.23000000,55099.99000000,55030.04000000,55057.66000000,32.65354000,1633761119999,1798012.87531180,1226,18.46330000,1016731.24371750,0
1633761120000,55057.65000000,55068.00000000,54972.75000000,54972.77000000,29.94635000,1633761179999,1647555.64391140,938,11.71321000,644307.22743780,0
1633761180000,54972.77000000,55002.79000000,54961.02000000,54972.58000000,31.56038000,1633761239999,1735257.35156050,830,17.41070000,957342.15873800,0
1633761240000,54970.79000000,55001.00000000,54968.97000000,54982.00000000,19.84435000,1633761299999,1090997.85889890,739,11.48416000,631386.51426340,0
1633761300000,54982.00000000,54999.50000000,54960.81000000,54990.90000000,24.17406000,1633761359999,1329168.19185500,944,13.55234000,745152.64594940,0
1633761360000,54990.91000000,54996.11000000,54943.83000000,54965.96000000,15.37180000,1633761419999,844962.82115650,688,6.89295000,378905.65524070,0
1633761420000,54965.97000000,54987.04000000,54941.15000000,54960.96000000,9.04162000,1633761479999,496940.40113570,601,4.66717000,256512.79895680,0
1633761480000,54960.97000000,54960.97000000,54941.45000000,54953.56000000,13.51020000,1633761539999,742366.71859310,553,4.19980000,230772.38566050,0
1633761540000,54953.56000000,54953.56000000,54889.46000000,54902.99000000,14.60817000,1633761599999,802201.27561040,956,5.29314000,290657.14432780,0
1633761600000,54902.99000000,54906.85000000,54888.58000000,54894.83000000,8.97317000,1633761659999,492598.42530950,515,3.92518000,215474.32883110,0
1633761660000,54894.82000000,54894.82000000,54851.13000000,54862.01000000,13.35635000,1633761719999,732845.24011040,769,6.76412000,371141.44096560,0
1633761720000,54862.01000000,54878.86000000,54850.00000000,54866.60000000,21.29409000,1633761779999,1168337.94131540,608,9.55349000,524164.55980460,0
1633761780000,54866.60000000,54869.13000000,54823.01000000,54828.66000000,15.32066000,1633761839999,840257.02188080,637,3.73362000,204765.11230820,0
1633761840000,54828.67000000,54841.79000000,54778.36000000,54779.05000000,18.78905000,1633761899999,1029907.38483520,796,6.83311000,374601.75708860,0
1633761900000,54779.05000000,54799.99000000,54762.20000000,54791.03000000,29.35568000,1633761959999,1608031.10470720,1059,14.34733000,785884.67320250,0
1633761960000,54791.03000000,54791.04000000,54754.78000000,54762.93000000,19.18674000,1633762019999,1050955.20118780,666,6.73949000,369130.10786710,0
1633762020000,54762.94000000,54768.18000000,54750.04000000,54753.10000000,13.69282000,1633762079999,749761.09078790,637,4.10510000,224776.79195650,0
1633762080000,54753.09000000,54775.59000000,54737.53000000,54772.95000000,12.07117000,1633762139999,661033.50909550,660,5.51448000,301992.30566220,0
1633762140000,54772.95000000,54772.97000000,54675.90000000,54749.69000000,73.92484000,1633762199999,4045645.72945000,1418,20.35659000,1113604.80741770,0
1633762200000,54749.69000000,54825.36000000,54749.69000000,54811.78000000,40.99913000,1633762259999,2246299.60923980,875,21.41375000,1173154.36541210,0
1633762260000,54811.79000000,54820.70000000,54764.03000000,54776.88000000,14.66386000,1633762319999,803422.32698150,586,4.24086000,232378.09195020,0
1633762320000,54776.89000000,54826.19000000,54773.43000000,54825.98000000,8.40085000,1633762379999,460392.57050190,444,4.60300000,252240.46747490,0
1633762380000,54825.98000000,54840.81000000,54769.51000000,54769.52000000,12.46755000,1633762439999,683340.75205820,626,6.13805000,336436.82526530,0
1633762440000,54769.52000000,54808.07000000,54769.00000000,54789.02000000,9.94863000,1633762499999,545042.94215030,555,4.74412000,259894.38852440,0
1633762500000,54789.02000000,54850.00000000,54775.16000000,54820.38000000,30.34134000,1633762559999,1663636.30303250,632,11.78112000,645820.16225030,0
1633762560000,54820.37000000,54862.58000000,54815.92000000,54816.39000000,26.85360000,1633762619999,1472554.21186500,751,15.45249000,847331.28897860,0
1633762620000,54816.40000000,54871.90000000,54812.67000000,54860.11000000,14.79941000,1633762679999,811751.12473080,552,6.21818000,341088.29929890,0
1633762680000,54860.11000000,54885.77000000,54851.58000000,54885.76000000,11.18124000,1633762739999,613394.88978690,491,5.55336000,304666.08840890,0
1633762740000,54885.76000000,54888.00000000,54831.18000000,54837.89000000,11.90963000,1633762799999,653426.98905000,469,4.55445000,249885.13771570,0
1633762800000,54837.90000000,54870.94000000,54837.89000000,54858.99000000,10.05315000,1633762859999,551475.25460730,493,6.03282000,330934.07533670,0
1633762860000,54859.00000000,54880.34000000,54815.09000000,54815.59000000,15.11943000,1633762919999,829312.76274650,683,7.83792000,429927.64570800,0
1633762920000,54815.60000000,54857.51000000,54815.59000000,54852.79000000,8.80895000,1633762979999,483090.72375670,636,4.88373000,267826.99844480,0
1633762980000,54852.79000000,54857.45000000,54807.22000000,54815.70000000,7.14104000,1633763039999,391556.75261010,568,4.11677000,225724.31267790,0
1633763040000,54815.70000000,54830.39000000,54810.00000000,54810.00000000,14.63198000,1633763099999,802157.42299150,637,7.57729000,415422.08488330,0
1633763100000,54810.56000000,54819.52000000,54782.39000000,54791.31000000,11.67873000,1633763159999,639977.91892440,639,8.28851000,454183.62509170,0
1633763160000,54791.32000000,54806.78000000,54768.41000000,54780.53000000,23.21234000,1633763219999,1271727.69813080,702,11.30651000,619417.00217980,0
1633763220000,54780.54000000,54802.00000000,54737.42000000,54741.47000000,17.85919000,1633763279999,978086.90036960,745,7.66810000,419991.83333290,0
1633763280000,54741.47000000,54766.33000000,54730.00000000,54736.89000000,16.48194000,1633763339999,902206.55877660,807,8.19866000,448779.57606420,0
1633763340000,54736.88000000,54745.76000000,54715.75000000,54736.59000000,14.79520000,1633763399999,809715.64465950,549,5.62515000,307875.84019340,0
1633763400000,54736.59000000,54742.24000000,54721.59000000,54723.99000000,11.10254000,1633763459999,607656.44392020,472,4.23200000,231616.88353140,0
1633763460000,54723.98000000,54780.46000000,54720.39000000,54759.31000000,11.57750000,1633763519999,633861.04897270,685,6.77061000,370694.12807380,0
1633763520000,54759.30000000,54780.00000000,54748.46000000,54779.99000000,16.92463000,1633763579999,926803.73813580,462,13.29732000,728161.87944420,0
1633763580000,54779.99000000,54796.18000000,54759.35000000,54773.91000000,13.88450000,1633763639999,760548.99071210,531,7.57745000,415045.75242030,0
1633763640000,54773.91000000,54824.92000000,54769.58000000,54820.54000000,14.42389000,1633763699999,790211.00049460,561,11.22137000,614765.73298130,0
1633763700000,54820.55000000,54825.67000000,54777.00000000,54790.08000000,10.07926000,1633763759999,552380.67058790,590,3.21916000,176417.08117330,0
1633763760000,54790.09000000,54832.97000000,54781.82000000,54832.42000000,8.99997000,1633763819999,493220.44303970,536,6.20380000,339964.99785550,0
1633763820000,54832.43000000,54837.27000000,54813.00000000,54822.63000000,9.71156000,1633763879999,532449.13126570,630,3.93914000,215968.35118030,0
1633763880000,54822.63000000,54840.00000000,54820.03000000,54840.00000000,8.30340000,1633763939999,455303.62540820,456,5.31251000,291308.62734860,0
1633763940000,54839.99000000,54898.31000000,54839.99000000,54888.88000000,12.55737000,1633763999999,689088.55834280,645,7.51565000,412445.51969300,0
1633764000000,54888.87000000,54960.23000000,54888.00000000,54956.32000000,22.45227000,1633764059999,1232843.08566670,813,12.42628000,682323.60724900,0
1633764060000,54956.33000000,55000.00000000,54917.88000000,54923.49000000,26.88542000,1633764119999,1477954.62743090,1025,12.55292000,690089.11464230,0
1633764120000,54923.50000000,54928.07000000,54878.37000000,54892.13000000,13.92287000,1633764179999,764503.19249670,691,6.46988000,355282.47024600,0
1633764180000,54892.13000000,54893.86000000,54858.00000000,54858.01000000,13.66976000,1633764239999,750153.69991000,731,7.53025000,413231.60502510,0
1633764240000,54858.01000000,54893.19000000,54858.00000000,54880.00000000,7.46371000,1633764299999,409650.28100210,455,2.91489000,159972.61411200,0
1633764300000,54880.00000000,54880.05000000,54853.37000000,54857.52000000,8.06213000,1633764359999,442296.22161330,491,2.76231000,151538.80939810,0
1633764360000,54857.51000000,54889.44000000,54857.51000000,54877.49000000,20.26565000,1633764419999,1112034.63725990,615,11.76806000,645732.66493520,0
1633764420000,54877.48000000,54920.00000000,54877.48000000,54910.01000000,17.90220000,1633764479999,982907.26308860,664,8.21118000,450821.38183380,0
1633764480000,54910.01000000,54927.45000000,54910.00000000,54918.24000000,12.49441000,1633764539999,686107.98442910,407,5.99039000,328953.27066020,0
1633764540000,54918.23000000,54927.00000000,54900.01000000,54918.25000000,22.73932000,1633764599999,1248662.95726280,653,5.65006000,310257.34631250,0
1633764600000,54918.24000000,54950.00000000,54910.79000000,54915.11000000,15.70909000,1633764659999,862885.17043910,636,10.03382000,551140.48328720,0
1633764660000,54915.11000000,54926.20000000,54891.89000000,54891.89000000,9.92210000,1633764719999,544871.81690290,510,3.40657000,187076.99425600,0
1633764720000,54891.89000000,54899.38000000,54885.91000000,54891.92000000,6.19689000,1633764779999,340154.46182300,430,2.38037000,130659.23330660,0
1633764780000,54891.93000000,54931.95000000,54891.92000000,54924.71000000,10.93594000,1633764839999,600474.76113840,482,7.22860000,396909.10357880,0
1633764840000,54924.71000000,55050.00000000,54924.71000000,55012.00000000,76.78480000,1633764899999,4223793.37138290,1383,49.81351000,2739782.12999850,0
1633764900000,55012.01000000,55012.01000000,54949.98000000,54957.60000000,21.93766000,1633764959999,1206209.87445180,740,7.25182000,398623.78039710,0
1633764960000,54957.59000000,54957.60000000,54906.62000000,54932.78000000,23.88102000,1633765019999,1311922.11146460,689,9.11819000,500861.14565780,0
1633765020000,54932.77000000,54932.78000000,54884.69000000,54885.84000000,22.05096000,1633765079999,1210761.98955350,717,7.65682000,420351.78115650,0
1633765080000,54885.83000000,54893.51000000,54880.42000000,54889.49000000,7.28536000,1633765139999,399875.12632620,560,4.12153000,226220.71400260,0
1633765140000,54889.49000000,54889.49000000,54805.60000000,54813.78000000,23.94683000,1633765199999,1313374.04981800,866,7.20573000,395099.49187030,0
1633765200000,54813.79000000,54839.84000000,54801.01000000,54839.84000000,16.08896000,1633765259999,881885.86943800,655,8.78559000,481528.50163790,0
1633765260000,54839.83000000,54874.05000000,54808.01000000,54862.00000000,9.93370000,1633765319999,544744.71478370,690,4.42158000,242503.26400490,0
1633765320000,54862.00000000,54896.66000000,54844.99000000,54890.55000000,20.06534000,1633765379999,1101090.18022790,616,10.80923000,593099.83688380,0
1633765380000,54890.55000000,54904.03000000,54841.45000000,54898.65000000,24.28582000,1633765439999,1332714.64292180,711,12.12330000,665245.90708650,0
1633765440000,54898.65000000,54898.66000000,54871.42000000,54871.42000000,7.69733000,1633765499999,422531.39216260,495,1.93177000,106031.54298310,0
1633765500000,54871.43000000,54898.21000000,54871.42000000,54892.84000000,6.46903000,1633765559999,355063.95267060,571,4.36814000,239747.47629550,0
1633765560000,54892.84000000,54964.59000000,54892.82000000,54960.20000000,16.10065000,1633765619999,884462.75429770,683,11.03575000,606280.93542900,0
1633765620000,54960.20000000,54990.00000000,54930.53000000,54942.48000000,34.51180000,1633765679999,1896699.58972820,929,17.73318000,974492.79715750,0
1633765680000,54942.47000000,54950.62000000,54879.83000000,54898.65000000,18.06753000,1633765739999,992224.14279620,622,9.28400000,509850.04949460,0
1633765740000,54898.64000000,54898.65000000,54852.54000000,54855.71000000,19.47637000,1633765799999,1068839.98902500,687,8.55349000,469380.49903240,0
1633765800000,54855.71000000,54878.09000000,54801.16000000,54856.26000000,46.17411000,1633765859999,2532538.13456700,928,25.28866000,1387032.44822870,0
1633765860000,54856.25000000,54863.82000000,54833.73000000,54835.99000000,10.48550000,1633765919999,575120.47145980,520,5.47618000,300373.33415470,0
1633765920000,54836.00000000,54882.03000000,54835.99000000,54882.03000000,7.59511000,1633765979999,416692.41468810,429,6.42576000,352529.18780690,0
1633765980000,54882.03000000,54912.29000000,54861.22000000,54875.02000000,22.19990000,1633766039999,1218469.97029290,764,11.71168000,642774.17931500,0
1633766040000,54875.02000000,54894.99000000,54866.62000000,54872.43000000,13.64271000,1633766099999,748721.20324770,451,10.60264000,581875.12139870,0
1633766100000,54872.43000000,54896.63000000,54872.43000000,54888.62000000,10.37649000,1633766159999,569541.77855030,519,7.08133000,388664.51524670,0
1633766160000,54888.61000000,54888.62000000,54869.70000000,54882.78000000,9.04448000,1633766219999,496356.58749370,453,4.08931000,224411.57309170,0
1633766220000,54882.79000000,54888.60000000,54882.78000000,54888.17000000,4.91078000,1633766279999,269537.97508230,427,2.52901000,138808.73693600,0
1633766280000,54888.16000000,54896.40000000,54884.18000000,54896.38000000,13.11009000,1633766339999,719605.91317770,498,9.66934000,530738.68241690,0
1633766340000,54896.38000000,54921.11000000,54876.93000000,54917.55000000,18.86410000,1633766399999,1035589.09686880,653,8.51629000,467528.19271390,0
1633766400000,54917.56000000,54974.99000000,54917.55000000,54943.93000000,59.45166000,1633766459999,3266989.73813040,1101,44.85872000,2465110.41791560,0
1633766460000,54943.93000000,54980.49000000,54910.99000000,54958.99000000,59.40107000,1633766519999,3264366.47543300,1010,44.27185000,2433142.95106520,0
1633766520000,54958.99000000,54989.11000000,54934.18000000,54968.42000000,19.19211000,1633766579999,1054853.08408920,613,8.89156000,488681.81145180,0
1633766580000,54968.42000000,54971.16000000,54926.33000000,54938.90000000,11.95140000,1633766639999,656697.70068630,516,5.91116000,324792.91946810,0
1633766640000,54938.91000000,54938.91000000,54902.39000000,54905.01000000,9.00320000,1633766699999,494432.87132660,565,5.89737000,323872.26901480,0
1633766700000,54905.00000000,54920.00000000,54863.65000000,54863.65000000,16.00338000,1633766759999,878492.13528130,657,5.47569000,300602.38862120,0
1633766760000,54863.66000000,54930.53000000,54863.66000000,54929.72000000,8.48537000,1633766819999,465780.55496230,554,5.27350000,289484.08864820,0
1633766820000,54929.72000000,54975.39000000,54929.72000000,54961.18000000,25.03232000,1633766879999,1375527.77212940,644,18.14375000,996933.81624240,0
1633766880000,54961.18000000,54988.98000000,54951.65000000,54980.72000000,10.29201000,1633766939999,565743.63906290,558,5.70212000,313451.54364910,0
1633766940000,54980.72000000,54988.05000000,54939.73000000,54947.90000000,11.29656000,1633766999999,620939.41779300,663,3.30224000,181508.91874350,0
1633767000000,54947.91000000,55015.64000000,54947.90000000,54980.41000000,49.42151000,1633767059999,2717741.35732500,958,35.19077000,1935268.92178910,0
1633767060000,54980.41000000,55050.00000000,54980.40000000,55049.99000000,45.24998000,1633767119999,2489510.73679980,1061,17.98873000,989683.76128970,0
1633767120000,55049.99000000,55062.11000000,54991.29000000,54994.96000000,17.70373000,1633767179999,974224.05580000,836,7.61106000,418889.97051740,0
1633767180000,54997.01000000,55035.00000000,54954.21000000,54961.02000000,13.20232000,1633767239999,725897.48689500,679,6.75158000,371239.85982700,0
1633767240000,54961.02000000,54961.03000000,54900.29000000,54934.25000000,17.97410000,1633767299999,987277.22119970,650,7.89312000,433567.12263280,0
1633767300000,54934.25000000,54969.34000000,54912.50000000,54918.05000000,23.07087000,1633767359999,1267501.35778470,575,14.97394000,822672.34834980,0
1633767360000,54918.04000000,54931.24000000,54900.29000000,54909.36000000,13.71649000,1633767419999,753241.17833850,537,7.30837000,401340.82535980,0
1633767420000,54909.36000000,54914.31000000,54850.00000000,54861.71000000,32.91323000,1633767479999,1806085.92499840,759,14.45758000,793247.84090930,0
1633767480000,54861.72000000,54875.00000000,54840.93000000,54852.45000000,13.57765000,1633767539999,744887.40522280,582,6.89188000,378110.00396360,0
1633767540000,54852.45000000,54863.04000000,54811.74000000,54833.67000000,13.33006000,1633767599999,731057.38650890,617,4.35931000,239058.75790530,0
1633767600000,54836.16000000,54864.99000000,54820.40000000,54836.53000000,20.83955000,1633767659999,1142844.91079130,605,11.58744000,635457.88295940,0
1633767660000,54836.53000000,54890.36000000,54830.01000000,54831.06000000,20.08322000,1633767719999,1101750.97465940,671,10.82119000,593603.17009660,0
1633767720000,54831.05000000,54848.82000000,54822.93000000,54833.94000000,13.96512000,1633767779999,765800.81240820,560,5.85059000,320818.04215100,0
1633767780000,54833.93000000,54848.82000000,54832.99000000,54833.84000000,11.83854000,1633767839999,649227.73678950,527,6.70196000,367533.30203090,0
1633767840000,54833.84000000,54842.59000000,54811.76000000,54835.96000000,9.05974000,1633767899999,496728.91388040,474,4.17388000,228834.57829250,0
1633767900000,54835.95000000,54847.28000000,54800.00000000,54814.99000000,17.85838000,1633767959999,978903.30868280,654,7.93969000,435241.74894280,0
