1637972700000,4069.63000000,4077.44000000,4068.13000000,4076.66000000,258.59860000,1637972759999,1053589.51223100,556,129.98170000,529485.68189900,0
1637972760000,4076.66000000,4081.42000000,4076.65000000,4080.91000000,247.65680000,1637972819999,1010348.99723200,622,155.53210000,634507.61796400,0
1637972820000,4080.91000000,4087.54000000,4080.91000000,4087.54000000,252.63880000,1637972879999,1031943.22011100,768,191.58730000,782610.96072100,0
1637972880000,4087.30000000,4094.72000000,4086.38000000,4091.89000000,313.99140000,1637972939999,1284191.92831600,845,160.42540000,656217.13484600,0
1637972940000,4091.96000000,4091.96000000,4081.64000000,4082.16000000,215.08450000,1637972999999,878808.94810900,713,138.74060000,566853.99298100,0
1637973000000,4082.16000000,4086.82000000,4080.96000000,4083.70000000,127.95870000,1637973059999,522591.43342800,509,86.01250000,351281.91691200,0
1637973060000,4083.72000000,4086.08000000,4078.12000000,4080.20000000,223.91530000,1637973119999,914281.92487600,598,145.21600000,593051.30536000,0
1637973120000,4080.20000000,4081.40000000,4077.51000000,4077.76000000,96.97680000,1637973179999,395657.98400400,380,61.86730000,252425.84940300,0
1637973180000,4077.76000000,4080.00000000,4077.15000000,4078.29000000,64.94940000,1637973239999,264910.68355700,406,46.86370000,191139.59654600,0
1637973240000,4078.30000000,4082.61000000,4076.16000000,4077.63000000,143.02600000,1637973299999,583375.95826700,504,87.80010000,358127.95305300,0
1637973300000,4077.63000000,4083.61000000,4077.00000000,4079.36000000,224.01870000,1637973359999,914082.65845800,679,120.26470000,490651.30240700,0
1637973360000,4079.35000000,4079.36000000,4074.44000000,4077.04000000,168.22210000,1637973419999,685704.70467700,556,70.18880000,286111.22442500,0
1637973420000,4077.04000000,4079.41000000,4073.46000000,4076.43000000,137.40420000,1637973479999,560209.41028700,522,82.23150000,335249.79013800,0
1637973480000,4076.43000000,4085.30000000,4076.42000000,4084.61000000,194.56180000,1637973539999,794099.20963400,533,154.73770000,631551.06689500,0
1637973540000,4084.61000000,4089.35000000,4084.02000000,4086.67000000,238.86260000,1637973599999,976241.68218100,664,194.04450000,793094.87037200,0
1637973600000,4086.67000000,4093.67000000,4086.28000000,4091.60000000,250.75800000,1637973659999,1025529.83669300,692,165.95080000,678605.71362400,0
1637973660000,4091.60000000,4100.00000000,4090.65000000,4098.27000000,272.71400000,1637973719999,1116782.82660700,841,220.64160000,903528.69588600,0
1637973720000,4098.28000000,4099.28000000,4088.48000000,4092.91000000,315.55460000,1637973779999,1291500.45204300,841,190.21760000,778354.16349600,0
1637973780000,4092.90000000,4096.00000000,4086.87000000,4095.99000000,211.76740000,1637973839999,866462.82107900,669,123.70260000,506205.24448000,0
1637973840000,4095.99000000,4098.82000000,4094.11000000,4096.66000000,153.71560000,1637973899999,629695.07994200,606,77.63500000,318031.63356700,0
1637973900000,4096.33000000,4098.35000000,4088.00000000,4088.63000000,413.18290000,1637973959999,1690879.90848500,825,108.80070000,445219.79301600,0
1637973960000,4088.00000000,4092.24000000,4083.01000000,4089.01000000,287.24790000,1637974019999,1174333.64010200,796,179.10040000,732205.23003400,0
1637974020000,4089.01000000,4089.02000000,4081.06000000,4082.72000000,151.98580000,1637974079999,620909.02977900,637,89.33880000,364996.18692100,0
1637974080000,4082.71000000,4085.01000000,4080.32000000,4081.83000000,286.25650000,1637974139999,1168634.85871700,671,118.18700000,482475.80188400,0
1637974140000,4081.83000000,4083.63000000,4079.46000000,4080.08000000,200.43170000,1637974199999,817953.19654000,672,101.05130000,412390.98333400,0
1637974200000,4080.08000000,4081.17000000,4071.56000000,4071.73000000,319.99660000,1637974259999,1304473.95207100,862,88.71730000,361550.02473000,0
1637974260000,4071.73000000,4079.45000000,4071.63000000,4078.90000000,246.33620000,1637974319999,1004002.35145100,646,141.82010000,577964.30340800,0
1637974320000,4078.79000000,4080.08000000,4072.78000000,4074.74000000,138.35920000,1637974379999,563923.67966100,493,53.85170000,219512.35311500,0
1637974380000,4074.74000000,4078.96000000,4073.34000000,4074.32000000,487.03940000,1637974439999,1984983.81415100,685,287.82780000,1172970.96786800,0
1637974440000,4074.33000000,4075.04000000,4071.04000000,4072.33000000,87.90370000,1637974499999,358052.65790100,434,39.23810000,159817.55758400,0
1637974500000,4072.33000000,4073.71000000,4070.24000000,4071.58000000,156.81400000,1637974559999,638577.42184500,535,102.91810000,419106.08493100,0
1637974560000,4071.57000000,4072.89000000,4068.24000000,4069.48000000,171.01000000,1637974619999,696128.45325900,550,89.67180000,365052.09916100,0
1637974620000,4069.24000000,4072.16000000,4068.25000000,4072.16000000,228.68430000,1637974679999,930664.03294100,515,121.35240000,493899.06353200,0
1637974680000,4072.03000000,4072.16000000,4068.31000000,4070.03000000,162.65720000,1637974739999,662002.09574000,494,75.41370000,306914.04835200,0
1637974740000,4070.03000000,4070.91000000,4068.00000000,4069.30000000,128.05440000,1637974799999,521102.35854400,427,57.14660000,232540.78275000,0
1637974800000,4069.76000000,4078.14000000,4068.28000000,4078.13000000,183.48670000,1637974859999,747561.98085100,716,116.93250000,476414.11402600,0
1637974860000,4077.79000000,4078.49000000,4069.41000000,4070.75000000,219.72720000,1637974919999,895171.33213200,556,78.87700000,321308.29443500,0
1637974920000,4070.45000000,4077.99000000,4070.45000000,4076.22000000,172.65670000,1637974979999,703561.71344100,461,112.44370000,458219.72270700,0
1637974980000,4076.21000000,4080.95000000,4076.13000000,4079.87000000,111.22880000,1637975039999,453706.54568100,504,44.44720000,181298.74983000,0
1637975040000,4080.01000000,4081.85000000,4073.35000000,4075.40000000,161.67570000,1637975099999,659335.05029000,412,77.15350000,314738.82403500,0
1637975100000,4075.39000000,4078.71000000,4074.36000000,4077.54000000,94.26560000,1637975159999,384283.07969100,338,76.39810000,311451.29907100,0
1637975160000,4077.54000000,4082.73000000,4076.24000000,4082.33000000,119.47800000,1637975219999,487360.97708100,400,84.86840000,346213.25752900,0
1637975220000,4082.34000000,4085.36000000,4080.40000000,4081.19000000,103.48380000,1637975279999,422553.23321100,415,60.41390000,246679.63294100,0
1637975280000,4081.21000000,4084.88000000,4080.41000000,4083.62000000,154.84240000,1637975339999,632324.06522700,424,21.97310000,89717.42819500,0
1637975340000,4083.62000000,4084.25000000,4072.95000000,4074.57000000,290.64970000,1637975399999,1185135.40615700,536,51.54070000,210084.65777300,0
1637975400000,4074.57000000,4074.99000000,4070.54000000,4071.01000000,56.17380000,1637975459999,228778.58174200,361,31.73830000,129256.21064000,0
1637975460000,4071.02000000,4072.06000000,4066.38000000,4066.65000000,178.41110000,1637975519999,726003.19278200,523,99.72730000,405831.59095500,0
1637975520000,4067.08000000,4067.35000000,4060.85000000,4063.44000000,264.07010000,1637975579999,1073419.53551200,730,62.77350000,255158.79253100,0
1637975580000,4063.44000000,4066.30000000,4060.00000000,4061.85000000,460.28790000,1637975639999,1870359.09971400,789,189.50720000,770000.34211600,0
1637975640000,4061.84000000,4063.14000000,4056.00000000,4056.14000000,491.87900000,1637975699999,1996873.11414900,703,235.61370000,956478.11244100,0
1637975700000,4056.60000000,4061.65000000,4056.00000000,4061.48000000,135.74880000,1637975759999,551005.53740100,444,83.91440000,340595.38272000,0
1637975760000,4061.47000000,4062.05000000,4056.00000000,4056.00000000,113.15510000,1637975819999,459366.23716600,453,60.18700000,244347.40597600,0
1637975820000,4056.26000000,4060.00000000,4055.86000000,4059.59000000,164.50260000,1637975879999,667553.24296000,525,64.35980000,261194.73637200,0
1637975880000,4060.00000000,4062.52000000,4057.99000000,4062.05000000,231.08620000,1637975939999,938117.93192300,521,72.12470000,292848.39857300,0
1637975940000,4062.04000000,4063.79000000,4058.08000000,4061.09000000,162.31310000,1637975999999,659280.71643300,406,96.40020000,391565.14701900,0
1637976000000,4060.98000000,4062.06000000,4058.48000000,4059.14000000,244.05780000,1637976059999,990938.08555100,448,79.85810000,324215.21145400,0
1637976060000,4059.14000000,4062.22000000,4057.50000000,4061.72000000,389.53090000,1637976119999,1581438.36426600,639,235.52180000,956189.54263200,0
1637976120000,4061.71000000,4066.44000000,4061.71000000,4063.81000000,134.88510000,1637976179999,548159.50508500,590,90.56670000,368048.66505100,0
1637976180000,4063.87000000,4064.79000000,4062.06000000,4062.99000000,144.76720000,1637976239999,588287.33204700,412,86.17190000,350189.09368900,0
1637976240000,4062.99000000,4067.39000000,4062.99000000,4063.84000000,199.91040000,1637976299999,812716.50676000,411,146.27770000,594675.99540600,0
1637976300000,4063.84000000,4065.17000000,4058.83000000,4058.94000000,247.05180000,1637976359999,1003730.93890900,571,70.42020000,286177.03566300,0
1637976360000,4058.95000000,4059.41000000,4055.14000000,4055.14000000,183.82420000,1637976419999,745873.39035100,598,62.88130000,255145.17907700,0
1637976420000,4055.14000000,4061.18000000,4054.52000000,4060.97000000,116.13400000,1637976479999,471189.21935100,440,54.23240000,220012.71365000,0
1637976480000,4060.96000000,4065.17000000,4059.81000000,4063.36000000,212.86560000,1637976539999,864654.40953800,549,125.95510000,511647.82462500,0
