1637368500000,58206.11000000,58243.00000000,58163.30000000,58171.50000000,16.01883000,1637368559999,932285.55143960,903,7.25924000,422448.56766320,0
1637368560000,58171.50000000,58171.50000000,58133.17000000,58135.18000000,13.73129000,1637368619999,798494.71831510,802,6.52728000,379573.50955280,0
1637368620000,58135.19000000,58190.90000000,58135.18000000,58158.23000000,17.14049000,1637368679999,997052.95304270,728,8.63634000,502325.17701370,0
1637368680000,58158.23000000,58183.83000000,58148.63000000,58164.11000000,18.13449000,1637368739999,1054823.28115830,631,4.86721000,283107.42147040,0
1637368740000,58167.71000000,58168.89000000,58116.26000000,58126.00000000,17.36698000,1637368799999,1009709.40949670,785,6.74243000,392052.12380120,0
1637368800000,58126.01000000,58149.45000000,58085.25000000,58102.00000000,23.76304000,1637368859999,1380894.03377380,927,6.23788000,362524.55832590,0
1637368860000,58102.01000000,58221.67000000,58102.00000000,58221.66000000,19.99054000,1637368919999,1162605.74748850,861,14.80412000,860955.85716540,0
1637368920000,58221.67000000,58286.39000000,58204.19000000,58242.03000000,15.07442000,1637368979999,877963.46240610,759,6.31518000,367797.12452810,0
1637368980000,58242.02000000,58281.82000000,58238.48000000,58259.88000000,10.47488000,1637369039999,610202.25182740,576,5.79862000,337797.20975290,0
1637369040000,58259.89000000,58330.01000000,58254.94000000,58292.68000000,17.27712000,1637369099999,1007010.06441460,714,12.37356000,721190.12143400,0
1637369100000,58292.68000000,58306.52000000,58244.67000000,58256.05000000,14.90127000,1637369159999,868315.13164140,698,5.13090000,298978.44812930,0
1637369160000,58256.05000000,58256.06000000,58157.45000000,58187.51000000,16.83374000,1637369219999,979631.41300120,732,6.83825000,397874.84998570,0
1637369220000,58187.51000000,58199.43000000,58186.35000000,58192.50000000,7.39014000,1637369279999,430059.79094050,502,3.31312000,192804.98562910,0
1637369280000,58192.49000000,58239.36000000,58156.20000000,58177.44000000,14.32141000,1637369339999,833440.47947840,634,7.52741000,438070.51858450,0
1637369340000,58175.22000000,58237.91000000,58175.03000000,58237.08000000,7.44055000,1637369399999,433165.07610510,484,4.23669000,246645.77463750,0
1637369400000,58237.09000000,58279.39000000,58209.47000000,58269.35000000,12.81572000,1637369459999,746357.89099000,523,4.37862000,255015.92755080,0
1637369460000,58269.34000000,58278.51000000,58212.95000000,58232.74000000,22.47153000,1637369519999,1308772.89076100,601,10.30216000,599944.06871640,0
1637369520000,58232.74000000,58278.46000000,58232.74000000,58267.40000000,5.71820000,1637369579999,333125.71408940,394,2.68471000,156390.54555230,0
1637369580000,58267.39000000,58289.38000000,58248.97000000,58273.98000000,8.15525000,1637369639999,475193.05053950,431,5.22641000,304531.73756140,0
1637369640000,58273.98000000,58335.24000000,58265.10000000,58335.24000000,11.74782000,1637369699999,684959.73978070,534,6.37322000,371585.50833540,0
1637369700000,58335.23000000,58340.22000000,58303.01000000,58311.57000000,12.30499000,1637369759999,717575.13221750,603,4.74769000,276851.64432190,0
1637369760000,58311.57000000,58324.00000000,58292.76000000,58307.01000000,9.61537000,1637369819999,560669.90909880,571,5.16999000,301453.05811300,0
1637369820000,58307.01000000,58310.84000000,58271.04000000,58280.14000000,8.59095000,1637369879999,500756.74069410,558,3.90238000,227467.86358710,0
1637369880000,58279.99000000,58289.25000000,58262.47000000,58268.41000000,11.75021000,1637369939999,684721.42591900,569,6.59775000,384480.84614330,0
1637369940000,58268.40000000,58268.41000000,58185.95000000,58233.37000000,19.51949000,1637369999999,1136500.26715670,750,6.42191000,373865.91964190,0
1637370000000,58233.37000000,58246.33000000,58169.33000000,58227.42000000,14.61909000,1637370059999,850824.83501210,749,8.13192000,473246.00928810,0
1637370060000,58227.41000000,58279.76000000,58213.94000000,58265.90000000,19.62120000,1637370119999,1143017.49932050,721,11.75881000,684996.94042450,0
1637370120000,58265.91000000,58322.82000000,58263.04000000,58322.81000000,19.67713000,1637370179999,1146824.17520790,681,14.45750000,842613.44795040,0
1637370180000,58322.82000000,58324.00000000,58282.32000000,58308.44000000,19.40044000,1637370239999,1131134.92576520,976,8.41627000,490696.28312570,0
1637370240000,58308.44000000,58329.87000000,58300.05000000,58314.94000000,17.49826000,1637370299999,1020356.91396630,891,9.87744000,575972.31260460,0
1637370300000,58314.93000000,58314.94000000,58273.61000000,58281.52000000,13.67176000,1637370359999,797049.73990220,614,5.29622000,308756.90915220,0
1637370360000,58281.51000000,58349.96000000,58261.15000000,58338.10000000,17.22229000,1637370419999,1004308.78916930,591,10.14724000,591836.52306310,0
1637370420000,58338.10000000,58406.43000000,58335.38000000,58401.37000000,29.43424000,1637370479999,1718101.00366070,958,15.47054000,903108.57549090,0
1637370480000,58401.50000000,58404.07000000,58360.01000000,58374.52000000,11.54123000,1637370539999,673844.30461380,541,4.83195000,282118.26410080,0
1637370540000,58374.52000000,58386.43000000,58344.78000000,58375.71000000,9.48326000,1637370599999,553491.61262970,599,4.23515000,247182.86218850,0
1637370600000,58375.71000000,58409.44000000,58357.29000000,58398.83000000,20.42249000,1637370659999,1192355.44554540,673,8.68573000,507070.87539670,0
1637370660000,58398.82000000,58531.75000000,58398.82000000,58486.45000000,116.49462000,1637370719999,6811528.76016460,1762,90.72162000,5304990.91721450,0
1637370720000,58486.45000000,58559.11000000,58481.71000000,58488.91000000,50.38039000,1637370779999,2947922.57184440,1024,37.67846000,2204846.01236570,0
1637370780000,58488.91000000,58521.31000000,58462.90000000,58498.67000000,15.12564000,1637370839999,884753.02543830,637,6.83100000,399552.86043420,0
1637370840000,58490.08000000,58530.02000000,58488.49000000,58522.52000000,19.76578000,1637370899999,1156501.46859480,675,9.86185000,577033.27856820,0
1637370900000,58522.52000000,58527.73000000,58448.61000000,58510.43000000,21.63218000,1637370959999,1265370.63605690,703,9.51369000,556538.23642420,0
1637370960000,58510.43000000,58552.43000000,58484.50000000,58499.56000000,28.02490000,1637371019999,1639833.72518500,690,19.74747000,1155592.47745290,0
1637371020000,58499.57000000,58499.57000000,58460.43000000,58478.00000000,10.85044000,1637371079999,634555.26961630,513,3.49725000,204537.22469620,0
1637371080000,58477.99000000,58487.10000000,58460.37000000,58474.44000000,10.33513000,1637371139999,604328.52171910,558,5.79792000,339019.05620330,0
1637371140000,58474.45000000,58530.45000000,58461.53000000,58526.80000000,10.09266000,1637371199999,590284.36150410,593,6.74515000,394500.59571200,0
1637371200000,58526.81000000,58597.59000000,58503.51000000,58597.59000000,30.09587000,1637371259999,1762289.85442370,1044,22.81351000,1335926.14797190,0
1637371260000,58597.58000000,58835.91000000,58597.58000000,58810.76000000,221.61655000,1637371319999,13011123.64008000,6607,122.79270000,7209254.18979560,0
1637371320000,58810.76000000,58810.76000000,58719.80000000,58771.43000000,37.10224000,1637371379999,2179740.04503620,1500,14.77867000,868188.83313090,0
1637371380000,58771.44000000,58809.43000000,58762.05000000,58763.02000000,28.85317000,1637371439999,1696225.85823710,807,13.26280000,779690.97643420,0
1637371440000,58763.02000000,58827.76000000,58759.64000000,58796.66000000,26.73730000,1637371499999,1571988.90463760,964,18.30746000,1076395.70595260,0
1637371500000,58796.66000000,58809.05000000,58762.25000000,58796.00000000,19.11559000,1637371559999,1123808.39604400,728,11.40110000,670290.94623980,0
1637371560000,58796.00000000,58822.29000000,58762.77000000,58762.78000000,28.87123000,1637371619999,1697478.20670820,770,7.47025000,439245.17632660,0
1637371620000,58762.78000000,58762.78000000,58700.00000000,58714.67000000,26.45481000,1637371679999,1553654.24448880,1190,11.02920000,647721.67220530,0
1637371680000,58714.67000000,58783.83000000,58700.00000000,58758.56000000,32.76498000,1637371739999,1924574.04381600,812,26.58147000,1561478.78331580,0
1637371740000,58758.56000000,58776.00000000,58723.92000000,58739.86000000,22.08769000,1637371799999,1297793.94737160,705,10.33482000,607221.66666930,0
1637371800000,58739.86000000,58799.38000000,58721.00000000,58750.33000000,62.74424000,1637371859999,3687236.95927950,1341,28.38369000,1667956.18388400,0
1637371860000,58750.33000000,58750.33000000,58700.01000000,58706.21000000,24.84684000,1637371919999,1459201.82798820,774,7.21703000,423801.53452360,0
1637371920000,58706.20000000,58721.89000000,58700.00000000,58719.26000000,10.38604000,1637371979999,609737.35431860,542,5.23965000,307612.56979750,0
1637371980000,58719.26000000,58725.78000000,58655.23000000,58688.45000000,20.82510000,1637372039999,1222039.48511660,1628,6.73876000,395413.61575100,0
1637372040000,58688.46000000,58749.37000000,58677.38000000,58723.85000000,12.53805000,1637372099999,736058.25767190,576,6.05912000,355708.61191670,0
1637372100000,58723.85000000,58763.00000000,58723.84000000,58738.02000000,17.22885000,1637372159999,1012069.07934540,638,9.29596000,546075.48309430,0
1637372160000,58738.02000000,58738.02000000,58704.57000000,58717.12000000,9.50728000,1637372219999,558296.17662310,529,4.05459000,238096.67108610,0
1637372220000,58717.12000000,58744.20000000,58713.75000000,58729.95000000,12.44419000,1637372279999,730787.49356900,576,5.60197000,328978.91489830,0
1637372280000,58729.95000000,58761.71000000,58699.46000000,58716.00000000,25.86010000,1637372339999,1518954.34478470,775,12.66262000,743780.55628120,0
1637372340000,58716.00000000,58742.42000000,58710.01000000,58741.73000000,24.22911000,1637372399999,1422785.38859680,934,16.33350000,959125.41703310,0
1637372400000,58741.74000000,58853.41000000,58730.00000000,58851.43000000,49.03687000,1637372459999,2883269.01354100,1277,33.24323000,1954552.49751870,0
1637372460000,58851.43000000,58854.99000000,58778.00000000,58795.99000000,31.01414000,1637372519999,1824066.59065110,1133,9.04195000,531815.23727060,0
1637372520000,58796.00000000,58806.00000000,58746.88000000,58747.36000000,27.06612000,1637372579999,1590876.07408040,784,10.25745000,602929.78209910,0
1637372580000,58747.35000000,58753.66000000,58708.46000000,58735.11000000,19.29433000,1637372639999,1133211.72725080,788,9.21776000,541384.68706220,0
1637372640000,58735.11000000,58735.12000000,58682.38000000,58705.35000000,21.31169000,1637372699999,1251090.74583830,838,7.92163000,465023.68513270,0
1637372700000,58705.36000000,58711.65000000,58665.98000000,58667.51000000,22.52592000,1637372759999,1322041.62185830,946,7.95140000,466680.43708230,0
1637372760000,58667.50000000,58689.97000000,58623.47000000,58679.30000000,25.68316000,1637372819999,1506429.83394640,1091,12.74328000,747435.32563860,0
1637372820000,58679.31000000,58732.38000000,58668.48000000,58716.92000000,15.26061000,1637372879999,895817.79482750,647,7.61116000,446764.51338190,0
1637372880000,58716.93000000,58809.06000000,58716.92000000,58785.68000000,31.82332000,1637372939999,1870147.93529540,985,20.75217000,1219349.17556230,0
1637372940000,58785.69000000,58806.20000000,58758.00000000,58788.27000000,13.22503000,1637372999999,777371.07925410,570,7.12962000,419092.61651950,0
1637373000000,58788.26000000,58860.00000000,58785.02000000,58849.71000000,31.29287000,1637373059999,1840856.65343440,1014,21.47850000,1263457.53208600,0
1637373060000,58849.71000000,58849.72000000,58787.80000000,58798.12000000,12.80025000,1637373119999,752808.93945610,624,4.26672000,250917.99161470,0
1637373120000,58798.12000000,58805.97000000,58780.00000000,58782.62000000,21.99914000,1637373179999,1293478.50914900,533,8.21967000,483295.33737210,0
1637373180000,58782.63000000,58815.86000000,58782.63000000,58806.18000000,15.27145000,1637373239999,897941.77177160,645,9.38350000,551734.67060290,0
1637373240000,58806.19000000,58816.60000000,58757.22000000,58784.83000000,19.08260000,1637373299999,1121762.20305970,720,9.49738000,558313.00467970,0
1637373300000,58784.82000000,58815.00000000,58770.00000000,58791.69000000,29.58044000,1637373359999,1738997.84288730,737,14.23725000,836983.24145710,0
1637373360000,58791.69000000,58822.00000000,58783.81000000,58821.70000000,15.48984000,1637373419999,910929.27093640,606,9.92082000,583443.18611830,0
1637373420000,58821.70000000,58864.13000000,58815.80000000,58852.97000000,23.36970000,1637373479999,1375149.97014150,796,13.66878000,804319.45715800,0
1637373480000,58852.96000000,58858.76000000,58818.87000000,58837.59000000,27.84823000,1637373539999,1638552.50698860,724,8.17313000,480857.45691800,0
1637373540000,58837.75000000,58851.98000000,58780.00000000,58790.94000000,31.08206000,1637373599999,1828546.43262200,903,8.33691000,490527.22101970,0
1637373600000,58790.94000000,58811.16000000,58777.06000000,58796.36000000,19.89534000,1637373659999,1169767.99904100,819,8.41424000,494710.03914340,0
1637373660000,58796.37000000,58796.37000000,58757.22000000,58766.76000000,23.36401000,1637373719999,1373287.55877840,835,6.76204000,397458.52756560,0
1637373720000,58766.76000000,58810.21000000,58754.01000000,58801.10000000,25.30916000,1637373779999,1487421.77687010,846,13.53089000,795142.92310650,0
1637373780000,58801.10000000,58819.31000000,58787.84000000,58812.99000000,14.98638000,1637373839999,881226.70254730,1011,8.98420000,528287.40900130,0
1637373840000,58813.00000000,58882.41000000,58810.99000000,58830.01000000,49.48946000,1637373899999,2912867.04550830,1520,20.61390000,1213225.13329430,0
1637373900000,58830.02000000,58866.55000000,58828.16000000,58838.18000000,16.98181000,1637373959999,999341.18577280,785,10.13272000,596276.49369800,0
1637373960000,58838.17000000,58881.07000000,58838.17000000,58859.22000000,16.86456000,1637374019999,992687.64825080,739,9.42295000,554670.72505010,0
1637374020000,58859.23000000,58900.00000000,58837.31000000,58847.81000000,50.95493000,1637374079999,2999828.81584630,1158,37.88691000,2230597.89995900,0
1637374080000,58847.80000000,58867.80000000,58829.42000000,58839.01000000,18.05914000,1637374139999,1062760.65115070,734,7.58445000,446337.23222620,0
1637374140000,58839.01000000,58858.15000000,58785.62000000,58788.39000000,36.34981000,1637374199999,2138513.40647980,889,18.28319000,1075736.09574440,0
1637374200000,58788.39000000,58803.71000000,58768.19000000,58768.20000000,26.78780000,1637374259999,1574864.64424470,890,14.91597000,876916.28011100,0
1637374260000,58768.20000000,58768.95000000,58742.60000000,58763.99000000,23.84064000,1637374319999,1400799.44016300,839,9.34517000,549094.01891680,0
1637374320000,58764.00000000,58804.37000000,58754.20000000,58804.37000000,10.63069000,1637374379999,624842.61040170,544,3.93634000,231369.51362770,0
1637374380000,58804.37000000,58805.35000000,58779.89000000,58799.93000000,13.71073000,1637374439999,806144.76008480,598,5.30585000,311968.58759140,0
1637374440000,58799.92000000,58860.14000000,58798.74000000,58829.27000000,12.48218000,1637374499999,734392.16252470,672,5.00779000,294616.07312900,0
1637374500000,58829.28000000,58850.00000000,58804.99000000,58849.99000000,15.01849000,1637374559999,883468.51062980,635,6.86048000,403569.98852610,0
1637374560000,58850.00000000,58855.00000000,58810.20000000,58824.54000000,30.19606000,1637374619999,1776504.07886740,774,5.82932000,342958.31126610,0
1637374620000,58824.55000000,58883.00000000,58824.54000000,58872.91000000,31.32633000,1637374679999,1843580.85932360,872,23.60797000,1389279.72562340,0
1637374680000,58872.92000000,58918.37000000,58868.17000000,58914.25000000,29.71679000,1637374739999,1750153.32885860,1108,21.20775000,1249072.83611780,0
1637374740000,58914.24000000,58927.29000000,58859.04000000,58914.35000000,47.67789000,1637374799999,2808248.86867270,997,18.59303000,1095104.96900290,0
1637374800000,58914.35000000,58942.10000000,58914.35000000,58933.70000000,17.35631000,1637374859999,1022852.74050210,820,8.55824000,504359.03770390,0
1637374860000,58928.22000000,58942.47000000,58900.98000000,58934.03000000,16.73235000,1637374919999,985998.98001850,743,4.45873000,262750.46948080,0
1637374920000,58934.03000000,58951.00000000,58876.58000000,58939.18000000,42.66878000,1637374979999,2513920.57588920,1246,24.37566000,1436203.80641390,0
1637374980000,58939.19000000,58979.97000000,58937.46000000,58954.71000000,61.78975000,1637375039999,3642864.39668350,1312,42.66190000,2515184.90531570,0
1637375040000,58954.70000000,58960.00000000,58864.00000000,58896.65000000,77.73532000,1637375099999,4579412.21706760,1332,29.62662000,1745401.73207260,0
1637375100000,58896.64000000,58896.65000000,58832.00000000,58860.63000000,23.24574000,1637375159999,1368223.51552780,869,9.05040000,532652.81811610,0
1637375160000,58860.62000000,58866.68000000,58844.42000000,58847.98000000,16.63609000,1637375219999,979126.53554300,669,5.90477000,347526.81904610,0
1637375220000,58847.98000000,58879.51000000,58842.30000000,58868.81000000,16.14102000,1637375279999,950045.32380630,714,6.41924000,377823.26529190,0
1637375280000,58868.82000000,58868.82000000,58850.56000000,58852.05000000,15.03959000,1637375339999,885280.37423460,626,5.99031000,352612.05315970,0
1637375340000,58852.05000000,58861.60000000,58812.51000000,58816.99000000,33.66968000,1637375399999,1981022.80847440,955,18.08724000,1064247.67699950,0
1637375400000,58816.99000000,58853.29000000,58810.22000000,58827.56000000,22.86062000,1637375459999,1344861.54314610,792,9.74821000,573471.72185660,0
1637375460000,58827.57000000,58841.06000000,58800.97000000,58801.96000000,22.75599000,1637375519999,1338524.06249300,935,8.60094000,505936.67781660,0
1637375520000,58801.96000000,58820.00000000,58769.00000000,58770.80000000,22.61365000,1637375579999,1329702.80620020,864,9.71832000,571460.83909140,0
1637375580000,58770.81000000,58787.05000000,58736.66000000,58760.01000000,24.48849000,1637375639999,1439030.73673910,824,11.11403000,653124.43124600,0
1637375640000,58760.00000000,58791.13000000,58745.47000000,58764.45000000,20.54842000,1637375699999,1207610.17835910,644,7.77709000,457035.88061860,0
1637375700000,58764.45000000,58794.00000000,58739.59000000,58777.36000000,42.60144000,1637375759999,2503418.85540870,770,22.95693000,1349056.85856220,0
1637375760000,58777.36000000,58799.99000000,58760.60000000,58793.40000000,16.84650000,1637375819999,990357.17641490,519,9.43441000,554625.65692060,0
1637375820000,58793.39000000,58838.03000000,58787.33000000,58813.35000000,20.96725000,1637375879999,1232946.84628920,576,14.28203000,839785.00592110,0
1637375880000,58813.35000000,58819.71000000,58795.82000000,58813.20000000,14.28097000,1637375939999,839897.03450470,666,7.18398000,422509.28402190,0
1637375940000,58813.20000000,58813.20000000,58793.32000000,58807.71000000,15.12515000,1637375999999,889409.18912020,629,6.97767000,410307.78580830,0
1637376000000,58807.72000000,58826.03000000,58782.39000000,58791.60000000,18.50362000,1637376059999,1088179.62498210,693,8.90498000,523698.30221840,0
1637376060000,58791.60000000,58800.00000000,58757.05000000,58772.24000000,14.89811000,1637376119999,875775.68323740,639,7.13085000,419193.71459630,0
1637376120000,58772.25000000,58783.00000000,58742.53000000,58746.82000000,18.40602000,1637376179999,1081568.66023710,681,9.01559000,529787.04324550,0
1637376180000,58746.81000000,58780.43000000,58746.80000000,58778.33000000,13.88539000,1637376239999,815994.87409160,596,7.29896000,428952.17947270,0
1637376240000,58778.32000000,58778.33000000,58749.99000000,58749.99000000,13.16436000,1637376299999,773579.50567130,543,4.15023000,243875.76324510,0
1637376300000,58749.99000000,58802.22000000,58749.99000000,58787.60000000,24.52974000,1637376359999,1441577.31801280,737,17.19069000,1010234.20664840,0
1637376360000,58787.59000000,58787.60000000,58730.00000000,58769.33000000,45.33621000,1637376419999,2663594.16107540,863,24.03231000,1411919.92302800,0
1637376420000,58769.33000000,58816.73000000,58755.10000000,58771.17000000,43.01473000,1637376479999,2528685.20737450,925,32.09271000,1886613.72541860,0
1637376480000,58771.17000000,58782.85000000,58767.71000000,58780.49000000,19.80334000,1637376539999,1163944.96913570,566,12.59452000,740257.60971530,0
1637376540000,58780.48000000,58800.00000000,58773.79000000,58785.17000000,19.81594000,1637376599999,1164958.78066110,577,8.70464000,511732.09022730,0
1637376600000,58785.17000000,58788.94000000,58764.42000000,58771.79000000,14.69253000,1637376659999,863609.72367940,644,5.42960000,319150.57444400,0
1637376660000,58771.79000000,58784.00000000,58771.79000000,58777.87000000,14.55932000,1637376719999,855818.30652480,637,6.40696000,376610.80077420,0
1637376720000,58777.87000000,58809.51000000,58772.54000000,58801.89000000,15.43748000,1637376779999,907517.38258610,701,6.37050000,374486.16436260,0
1637376780000,58801.90000000,58830.02000000,58788.34000000,58808.99000000,19.39801000,1637376839999,1140792.74704320,659,9.60423000,564807.65724410,0
1637376840000,58809.00000000,58822.00000000,58804.15000000,58805.56000000,12.54388000,1637376899999,737735.23881370,620,4.42307000,260131.05845940,0
1637376900000,58805.56000000,58834.50000000,58801.81000000,58816.54000000,15.68912000,1637376959999,922783.75272520,714,6.67462000,392580.14760680,0
1637376960000,58816.53000000,58868.59000000,58811.90000000,58853.33000000,16.69872000,1637377019999,982592.20032990,790,7.35772000,432938.08823960,0
